customer_id,date,annual_income,purpose_of_travel,travel_frequency,transport_flight,transport_train,transport_car_rental,transport_cruise,transport_other,travel_domestic,travel_international,travel_luxury_resort,travel_spa_relaxation,travel_activity_outdoor,travel_cultural_history,travel_cruise,travel_budget,info_email,info_social_media,info_storefront,info_phone_call
00003372,2021/8/5,6179000,0,2,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00000606,2019/4/20,0,2,2,,,1,,,0,0,1,1,0,0,0,0,1,1,0,0
00000616,2020/1/15,10189000,2,2,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00003406,2020/7/22,4191000,2,2,,1,,,,0,0,1,1,0,0,0,0,1,1,0,0
00007569,2016/9/20,4159000,2,0,1,1,1,,,1,1,1,0,0,1,0,0,0,1,1,0
00002510,2014/10/19,6140000,0,4,,1,1,,,1,1,1,0,0,0,0,0,1,1,1,0
00008964,2021/5/26,2127000,2,1,,1,1,,,1,0,0,0,0,1,0,0,1,1,1,0
00005567,2019/7/18,9108000,1,2,,,1,,,1,0,1,1,0,0,0,0,0,1,1,0
00001486,2019/1/22,5162000,0,2,1,1,1,,,1,1,1,1,0,0,0,0,0,1,1,0
00008992,2015/8/22,0,0,2,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00009395,2030/5/8,9105000,0,2,1,1,1,,,0,1,0,0,0,1,0,0,0,0,0,0
00007578,2016/12/29,9160000,2,4,,1,,,,0,0,0,1,0,1,0,0,1,1,0,0
00000591,2022/9/23,8140000,2,1,,,,,,1,0,1,1,0,0,0,0,1,1,0,0
00005878,2022/9/2,0,2,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008477,2018/9/20,6102000,2,2,,1,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00001953,2019/8/26,5106000,0,0,,1,,,,1,0,1,1,0,0,0,0,1,1,0,0
00006957,2016/1/21,6105000,2,2,,1,1,,,0,0,1,1,0,0,0,0,1,1,0,0
00005673,2020/3/2,6186000,1,0,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00008430,2012/3/17,4100000,2,0,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00003936,2018/10/5,10125000,0,0,1,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00005243,2011/11/23,1195000,2,1,,1,1,,,1,0,0,0,0,1,0,0,1,1,0,0
00003139,2012/12/3,6150000,2,0,,1,1,,,0,1,1,1,0,0,0,0,0,1,0,0
00001204,2021/1/20,10122000,2,0,1,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00009183,2022/8/29,10187000,0,2,,,,,,1,0,1,1,0,1,0,0,0,1,0,0
00005460,2022/12/12,5150000,2,2,,,1,1,,1,0,1,1,0,1,0,0,0,1,0,0
00009482,2020/4/18,10186000,1,0,,1,1,,,1,0,0,0,0,0,0,0,1,1,0,0
00009127,2018/5/29,6171000,2,1,,1,,,,0,0,1,1,0,0,0,0,0,1,0,0
00002600,2021/12/21,8195000,1,0,1,1,1,,,0,0,0,0,0,0,0,0,1,1,0,0
00000600,2017/1/27,10120000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00006536,2012/10/31,10120000,2,2,,,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00008935,2014/12/17,111000,2,0,,,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00000250,2017/10/14,9120000,1,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008779,2015/1/23,1124000,0,2,,1,1,,,0,1,1,1,0,0,0,0,0,1,0,0
00004711,2010/12/31,0,1,0,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00007869,2017/3/24,119000,0,1,1,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00000665,2020/1/1,5162000,0,1,,1,1,,,0,0,1,1,0,0,0,0,0,0,0,0
00009236,2011/4/25,10165000,0,2,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00005299,2010/11/3,4175000,2,0,1,,,,,1,0,0,0,0,0,0,0,0,1,0,0
00005481,2012/7/13,6200000,2,0,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00004994,2011/3/29,6196000,2,2,,1,1,,,1,0,0,1,0,0,0,0,0,0,0,0
00001587,2013/8/21,8110000,1,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00006521,2014/1/25,5112000,1,1,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00001329,2016/6/3,0,1,1,1,1,1,,,1,0,1,1,0,1,0,0,0,0,0,0
00006033,2016/9/27,196000,1,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00000141,2014/1/22,10110000,1,2,,,,,,1,0,0,1,0,0,0,0,0,1,0,0
00003454,2014/4/16,8107000,0,2,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00007372,2010/1/15,4199000,2,0,1,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00009118,2020/3/13,6102000,0,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00009193,2011/3/24,1146000,0,2,,,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00006858,2011/12/11,10105000,1,1,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00001223,2013/12/31,1200000,2,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0
00003507,2017/1/15,5178000,0,2,,1,,,,1,0,0,0,0,0,0,0,1,1,0,0
00006289,2022/11/25,22112000,0,2,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00005982,2019/7/4,5185000,2,0,,,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00006481,2020/6/16,22160000,0,0,,1,1,,,0,1,1,0,0,1,0,0,0,1,0,0
00008288,2018/5/9,6144000,1,0,,1,1,,,0,0,1,1,0,1,0,0,1,1,0,0
00005566,2015/5/25,10155000,1,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00007726,2019/3/31,5149000,2,0,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00000689,2020/10/12,9150000,2,4,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00000644,2016/5/22,2174000,1,0,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00007423,2014/8/24,9194000,1,1,,,1,,,1,1,0,1,0,0,0,0,1,1,0,0
00009459,2017/2/14,9121000,2,2,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00004083,2019/7/20,1142000,2,0,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00009138,2020/10/23,2104000,1,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0
00006724,2019/6/16,0,0,1,,1,1,,,0,1,1,1,0,0,0,0,0,1,0,0
00005356,2019/4/12,9190000,0,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00002275,2011/12/13,5160000,0,1,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00007197,2016/7/16,5129000,2,0,,1,,,,0,0,1,1,0,0,0,0,0,1,0,0
00006605,2021/1/21,0,1,2,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00005870,2016/5/7,4152000,2,0,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00007730,2014/6/13,5100000,2,2,,1,,,,0,0,1,1,0,0,0,0,0,1,0,0
00009533,2015/6/9,,2,2,,1,,,,1,0,0,1,0,0,0,0,0,1,0,0
00003620,2015/7/23,2106000,2,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00003749,2022/4/26,6151000,0,0,,1,1,,,0,0,1,1,0,0,0,0,0,0,0,0
00007763,2015/9/10,10177000,2,2,,1,1,,,1,1,0,0,0,1,0,0,0,1,0,0
00000756,2020/9/19,0,0,2,,1,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00000278,2018/1/17,6144000,1,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008982,2014/10/8,29152000,2,0,,1,,,,1,1,1,1,0,1,0,0,0,1,0,0
00009593,2021/11/12,182000,2,0,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00009919,2018/8/15,10195000,1,2,,1,,,,1,0,0,0,0,0,0,0,0,1,0,0
00003102,2012/1/25,9108000,2,0,,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00004706,2020/9/26,165000,2,4,,1,1,,,1,0,1,1,0,1,0,0,0,1,1,0
00001392,2021/9/15,2109000,2,0,,1,1,,,1,0,1,0,0,1,0,0,0,1,1,0
00007805,2011/3/31,,0,1,,,1,,,1,0,1,0,0,1,0,0,0,1,1,0
00003526,2019/11/23,9154000,1,0,1,1,,,,1,0,0,1,0,1,0,0,0,1,1,0
00005706,2021/11/20,10154000,0,2,,1,1,,,0,0,0,1,0,0,0,0,0,1,0,0
00008277,2013/3/17,8148000,2,2,,1,1,,,1,0,1,1,0,0,0,0,1,0,0,0
00002726,2010/7/18,5190000,2,4,,1,,,,1,0,1,1,0,1,0,0,0,1,0,0
00002418,2013/9/8,1110000,2,4,,1,1,,,0,1,1,1,0,0,0,0,1,0,0,0
00004620,2017/6/8,5162000,2,2,,1,1,,,1,0,1,0,0,1,0,0,1,1,0,0
00007503,2013/7/21,2180000,2,2,,1,,,,1,0,1,1,0,0,0,0,0,0,0,0
00003149,2010/4/26,5159000,0,4,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00001196,2018/3/9,9186000,2,2,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00002345,2021/12/27,9122000,2,1,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00009719,2011/12/17,4105000,2,2,,1,1,,,0,0,1,1,0,0,0,0,1,1,0,0
00006494,2020/6/9,4189000,0,2,,1,,,,1,1,0,1,0,0,0,0,0,1,0,0
00008295,2020/10/11,2129000,2,2,,1,1,,,1,1,1,0,0,0,0,0,1,1,0,0
00006518,2021/6/18,8101000,1,2,,,1,,,0,1,0,0,0,0,0,0,0,1,0,0
00005025,2016/8/16,0,1,0,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00001278,2010/5/27,1146000,2,4,,,,,,1,1,1,1,0,0,0,0,0,1,0,0
00002193,2019/12/19,4170000,0,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002152,2022/3/25,6100000,0,0,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00003302,2016/7/25,9128000,2,2,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00002545,2011/9/8,9171000,2,2,,1,,,,1,0,0,1,0,0,0,0,0,1,0,0
00009624,2013/10/1,5124000,2,0,1,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00000654,2011/6/5,6187000,2,2,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00001366,2019/6/3,6146000,2,4,,1,1,,,1,1,1,1,0,0,0,0,0,0,0,0
00005468,2015/8/19,6176000,2,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00001840,2010/12/31,6120000,2,2,,1,1,,,1,0,1,1,0,1,0,0,1,1,0,0
00006800,2016/11/9,0,2,2,,1,,,,0,0,1,1,0,1,0,0,1,1,0,0
00003276,2018/1/23,105000,2,2,1,1,,,,1,0,1,1,0,1,0,0,1,1,0,0
00000746,2010/11/2,10171000,2,2,,1,,,,1,0,1,0,0,0,0,0,0,1,0,0
00003010,2018/8/26,5106000,1,0,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00001089,2017/1/12,9108000,2,0,,,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00008669,2010/9/15,177000,1,0,1,1,1,,,1,1,1,0,0,0,0,0,0,1,0,0
00003014,2010/4/7,6100000,1,4,,1,1,,,0,1,0,1,0,0,0,0,0,1,0,0
00004152,2020/9/6,9179000,2,2,,1,1,,,0,1,1,1,0,0,0,0,0,1,0,0
00007387,2014/3/20,6157000,0,0,,,1,,,1,1,1,0,0,0,0,0,1,1,0,0
00008665,2018/5/16,9116000,2,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002910,2015/2/18,2121000,0,2,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00007485,2012/7/5,4128000,2,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00003818,2016/9/10,5160000,0,1,1,1,1,,,0,0,0,0,0,1,0,0,0,1,0,0
00004631,2021/10/14,,1,0,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00005531,2011/1/16,9178000,2,2,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00001314,2013/11/1,6172000,2,2,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00000871,2020/10/17,6118000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00005717,2012/5/22,9184000,1,2,1,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00006442,2014/1/26,4149000,2,0,,1,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00005645,2010/7/4,,1,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008108,2017/7/31,8196000,2,4,,1,1,,,1,1,0,0,0,0,0,0,0,1,0,0
00008162,2018/6/18,2177000,2,1,,1,1,,,0,1,0,0,0,1,0,0,0,1,0,0
00006846,2016/12/23,6157000,2,0,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00004526,2017/4/8,0,2,0,,1,1,,,0,1,1,1,0,0,0,0,0,1,0,0
00003877,2020/5/9,6118000,2,1,1,1,1,,,0,0,0,1,0,1,0,0,1,1,0,0
00001616,2016/4/5,140000,2,1,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00003026,2017/10/14,6170000,2,0,,,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00003878,2015/9/15,5156000,2,2,,,1,,,0,1,1,0,0,1,0,0,0,1,0,0
00007338,2013/4/12,4126000,2,2,1,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0
00000397,2011/2/20,6144000,2,4,,1,1,,,1,1,0,1,0,1,0,0,0,1,0,0
00001764,2018/1/1,6166000,2,2,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00009999,2010/11/17,9156000,0,0,1,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00006556,2015/9/20,6120000,1,0,,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0
00007358,2021/1/4,8148000,0,0,,1,1,,,1,0,1,1,0,1,0,0,0,0,0,0
00007470,2010/11/30,9166000,2,1,,1,1,,,0,0,0,1,0,0,0,0,1,1,0,0
00004551,2018/11/5,2179000,2,2,,1,,,,1,1,1,0,0,0,0,0,0,1,0,0
00007902,2012/3/26,2101000,0,2,,,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00006720,2014/10/29,6168000,2,0,,1,1,,,1,0,1,1,0,1,0,0,0,0,0,0
00006022,2010/3/14,0,0,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00004786,2018/4/18,,2,0,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00008907,2018/6/14,2168000,2,2,,1,1,,,1,1,1,0,0,0,0,0,0,1,0,0
00006255,2020/1/29,120000,2,4,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00008588,2019/6/29,0,1,2,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00004931,2015/10/4,1142000,0,2,1,,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002820,2013/3/31,12188000,2,2,,,1,1,,1,0,1,0,0,0,0,0,0,0,0,0
00000946,2010/2/19,4109000,0,0,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00004172,2015/7/5,5171000,2,2,,,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00006359,2011/5/15,5105000,1,0,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00000897,2012/6/26,9190000,1,0,1,1,1,,,0,0,1,1,0,1,0,0,1,1,0,0
00008072,2012/5/30,1157000,1,0,,1,,,,0,1,1,1,0,1,0,0,0,1,0,0
00000404,2018/5/20,5165000,2,0,,1,1,,,0,0,1,1,0,0,0,0,0,0,0,0
00007690,2020/11/16,6189000,2,0,,1,1,,,0,1,0,1,0,0,0,0,0,1,0,0
00000663,2013/1/24,5184000,2,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002252,2012/3/12,6100000,1,1,,,1,,,1,0,0,1,0,1,0,0,0,1,0,0
00000435,2010/2/14,186000,2,0,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00009111,2021/7/12,6174000,2,2,,1,1,,,1,1,1,1,0,0,0,0,1,1,1,0
00002623,2015/5/20,5186000,1,0,,1,1,,,0,0,1,1,0,1,0,0,0,1,1,0
00002677,2014/6/27,1151000,0,2,,1,1,,,0,0,1,1,0,1,0,0,1,1,1,0
00003820,2020/10/25,2171000,1,0,,1,1,,,0,1,0,0,0,1,0,0,0,1,1,0
00007728,2013/11/2,1128000,2,0,,1,,,,1,0,1,1,0,0,0,0,0,0,1,0
00000566,2020/6/11,2178000,0,2,,1,1,,,0,0,0,0,0,1,0,0,0,1,0,0
00009820,2013/11/1,6148000,0,2,1,1,1,,,0,0,1,1,0,0,0,0,1,1,0,0
00002495,2016/3/4,0,0,2,,1,,,,0,0,1,1,0,0,0,0,0,1,0,0
00005718,2021/4/8,4100000,0,2,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00009903,2022/11/11,9111000,1,2,,1,1,,,0,1,0,0,0,0,0,0,0,1,0,0
00004257,2017/7/2,0,1,2,1,1,1,,,1,0,1,0,0,0,0,0,1,1,0,0
00002364,2013/5/5,6124000,1,2,,1,1,,,0,0,0,1,0,1,0,0,0,1,0,0
00007413,2015/3/21,9147000,0,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008863,2022/11/8,2169000,2,2,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00009271,2019/2/16,,2,1,,,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00002729,2012/4/14,0,1,2,,1,1,,,0,0,1,1,0,0,0,0,0,0,0,0
00006201,2019/6/13,6151000,0,2,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00008853,2016/3/30,9178000,2,1,,1,1,,5,1,0,1,1,0,0,0,0,1,1,0,0
00008079,2022/3/9,6128000,0,2,,1,,,,1,0,1,1,0,0,0,0,1,1,0,0
00009349,2015/8/14,4107000,0,2,,1,1,,,1,0,1,0,0,1,0,0,1,1,0,0
00000597,2012/11/3,4152000,0,2,,1,1,,,0,0,1,1,0,1,0,0,0,0,0,0
00009888,2017/12/26,5104000,1,2,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00008988,2014/4/17,5124000,0,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00007980,2012/11/16,6105000,1,2,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00009342,2020/1/29,1110000,1,4,,1,1,,,0,1,1,1,0,1,0,0,0,1,0,0
00003931,2018/9/2,26186000,0,0,,,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00006974,2011/9/29,4161000,2,1,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00009160,2022/1/18,180000,2,2,,,1,,,0,0,1,1,0,0,0,0,0,0,0,0
00004705,2011/8/28,6196000,1,1,,1,1,,,1,0,0,1,0,1,0,0,0,1,0,0
00009372,2015/8/1,0,2,2,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00003236,2010/11/6,,2,2,,1,1,,,0,0,0,1,0,0,0,0,1,1,0,0
00001005,2015/1/1,10142000,2,2,,1,1,,,0,0,0,1,0,0,0,0,1,1,0,0
00003816,2013/11/28,114000,0,0,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00004075,2021/6/16,9125000,2,2,,,1,,,1,0,1,1,0,0,0,0,1,0,0,0
00007226,2013/9/16,2127000,2,2,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00007323,2011/1/7,10144000,2,2,1,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00007083,2021/6/7,9129000,2,4,,1,1,,,0,1,0,1,0,0,0,0,0,1,0,0
00003595,2017/1/5,5182000,0,0,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00009523,2013/11/28,5107000,1,4,,1,,,,1,0,1,1,0,1,0,0,0,1,0,0
00005549,2018/4/30,6172000,2,2,,1,,,,0,0,1,1,0,1,0,0,0,1,0,0
00005946,2021/1/22,6141000,1,2,,,1,,,1,1,1,1,0,0,0,0,0,0,0,0
00006760,2017/3/12,5177000,1,0,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00006478,2014/6/19,8164000,2,2,,1,,,,1,1,0,1,0,0,0,0,0,1,0,0
00002324,2018/4/1,2110000,2,2,,1,,,,0,0,0,0,0,0,0,0,0,1,0,0
00003688,2015/12/3,5161000,1,0,,1,1,,,0,0,0,1,0,0,0,0,0,0,0,0
00005931,2015/1/22,120000,2,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00001929,2015/12/25,4109000,1,1,,,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00004069,2015/4/12,8114000,2,2,,,,,,0,1,1,0,0,0,0,0,0,1,0,0
00004308,2012/9/21,109000,2,2,,1,,1,,1,0,1,1,0,0,0,0,0,1,0,0
00009122,2018/4/5,102000,2,2,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00007924,2021/6/16,8114000,2,4,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00006381,2022/1/30,10154000,1,0,,,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00007966,2018/7/13,6191000,0,0,1,1,1,,,0,0,0,1,0,0,0,0,0,1,0,0
00004669,2019/3/14,,1,2,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00008547,2019/6/13,5197000,1,2,,1,,,,0,1,1,1,0,0,0,0,0,1,0,0
00009889,2019/10/8,6159000,0,1,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00002689,2020/6/26,1175000,2,0,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00004317,2017/7/18,0,1,2,1,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00007590,2014/11/12,5152000,2,2,,1,1,,,0,1,1,1,0,0,0,0,0,1,0,0
00006841,2020/1/26,8106000,2,0,,1,1,,,1,0,0,0,0,1,0,0,0,1,0,0
00003789,2011/12/15,10178000,1,2,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00003933,2013/11/23,1197000,1,4,,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0
00008410,2020/4/2,6161000,0,2,1,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00007725,2020/7/23,8108000,1,0,,1,,,,1,1,0,1,0,0,0,0,0,1,0,0
00001115,2010/9/19,10170000,1,4,1,1,,,,1,0,1,0,0,0,0,0,1,1,0,0
00004646,2015/3/1,9197000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008534,2015/8/6,9148000,0,1,1,1,1,,,1,0,1,1,0,0,0,0,1,0,0,0
00007601,2010/1/16,8180000,2,0,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00000128,2014/11/18,5160000,0,2,,1,1,,,1,0,0,0,0,0,0,0,1,1,0,0
00009357,2016/10/1,8128000,0,4,,1,1,,,1,0,0,1,0,0,0,0,0,0,0,0
00001861,2018/12/23,9147000,1,0,,,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00003982,2020/6/10,9188000,2,2,,1,1,,,0,1,0,1,0,0,0,0,1,1,0,0
00001751,2021/10/19,6117000,1,0,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00001946,2011/5/29,2145000,0,0,,1,1,,,1,0,0,0,0,1,0,0,0,1,0,0
00008946,2018/5/3,9155000,0,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008237,2017/5/16,9170000,0,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00005124,2021/4/28,5125000,2,4,,,,,,1,1,1,0,0,0,0,0,0,1,0,0
00006160,2012/10/6,6177000,2,2,,1,1,,,0,1,1,1,0,0,0,0,0,1,0,0
00002454,2017/12/29,1121000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00006006,2019/1/31,8157000,2,2,,1,1,,,0,1,0,0,0,0,0,0,0,1,0,0
00005724,2020/9/25,101000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00006710,2017/10/13,9200000,2,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002093,2012/5/4,0,1,1,1,1,1,,,0,0,1,1,0,0,0,0,1,1,0,0
00009980,2015/5/28,2129000,2,4,,1,,,,1,1,1,0,0,1,0,0,0,1,0,0
00000715,2017/6/17,5170000,2,0,,1,1,,,1,0,0,1,0,1,0,0,1,1,0,0
00001713,2022/1/26,6181000,0,4,,1,1,,,0,1,1,1,0,1,0,0,1,0,0,0
00004038,2016/2/6,9148000,0,2,,,1,,,1,1,0,1,0,1,0,0,0,1,0,0
00007034,2010/8/3,9182000,2,2,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00001026,2010/5/23,6147000,2,2,,1,1,,,0,0,1,1,0,1,0,0,0,1,1,0
00002412,2012/3/8,5115000,1,2,,1,,,,0,0,1,1,0,1,0,0,0,1,1,0
00009321,2017/1/19,5120000,1,0,,1,1,,,1,0,1,1,0,0,0,0,1,0,1,0
00007600,2021/3/10,9109000,2,4,,1,1,,,0,1,0,0,0,0,0,0,0,1,1,0
00004357,2019/4/17,12168000,1,4,,1,1,,,1,0,1,0,0,0,0,0,1,1,0,0
00005375,2020/10/10,4151000,0,2,,1,1,,,1,0,1,1,0,1,0,0,1,1,0,0
00007186,2021/4/2,5166000,2,2,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00001003,2014/5/12,10144000,0,2,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00001958,2020/8/12,122000,1,2,,1,1,,,1,0,0,1,0,1,0,0,0,1,0,0
00009988,2021/2/7,4141000,2,0,,1,1,,,1,1,1,1,0,1,0,0,1,1,0,0
00000779,2014/2/9,5192000,1,2,,1,1,,,1,1,0,1,0,1,0,0,0,1,0,0
00002462,2018/8/4,140000,1,0,,1,,,,0,1,1,1,0,0,0,0,0,1,0,0
00002278,2018/4/10,9169000,0,0,,1,1,,,0,0,0,1,0,0,0,0,0,1,0,0
00004637,2014/9/8,8128000,1,2,1,,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00007678,2020/11/19,10176000,2,0,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00004998,2014/9/6,5180000,2,2,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00005653,2021/1/16,,0,1,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00006369,2011/7/1,0,0,2,,1,1,1,,1,0,1,1,0,0,0,0,0,1,0,0
00007032,2014/11/24,6120000,2,2,1,1,,,,1,1,1,1,0,1,0,0,0,1,0,0
00004924,2019/4/14,106000,0,1,,1,1,,,1,1,0,1,0,1,0,0,1,0,0,0
00001658,2019/2/16,6169000,1,0,,,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00004030,2016/7/12,8109000,2,2,,1,1,,,1,1,0,1,0,1,0,0,0,1,0,0
00002578,2014/9/12,5154000,2,2,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00003725,2011/4/20,4122000,1,2,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00008417,2011/4/21,4125000,0,2,,1,,,,0,1,0,1,0,0,0,0,0,1,0,0
00004724,2014/5/19,6100000,2,0,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00006107,2018/8/16,10109000,0,2,1,,1,,,0,0,1,1,0,0,0,0,0,1,0,0
